episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var,info/learner/policy_1/cur_lr,info/learner/policy_1/policy_loss,info/learner/policy_1/policy_entropy,info/learner/policy_1/var_gnorm,info/learner/policy_1/vf_loss,info/learner/policy_1/grad_gnorm,info/learner/policy_1/vf_explained_var,info/learner/policy_2/cur_lr,info/learner/policy_2/policy_loss,info/learner/policy_2/policy_entropy,info/learner/policy_2/var_gnorm,info/learner/policy_2/vf_loss,info/learner/policy_2/grad_gnorm,info/learner/policy_2/vf_explained_var,info/learner/policy_3/cur_lr,info/learner/policy_3/policy_loss,info/learner/policy_3/policy_entropy,info/learner/policy_3/var_gnorm,info/learner/policy_3/vf_loss,info/learner/policy_3/grad_gnorm,info/learner/policy_3/vf_explained_var,info/learner/policy_4/cur_lr,info/learner/policy_4/policy_loss,info/learner/policy_4/policy_entropy,info/learner/policy_4/var_gnorm,info/learner/policy_4/vf_loss,info/learner/policy_4/grad_gnorm,info/learner/policy_4/vf_explained_var,info/learner/policy_5/cur_lr,info/learner/policy_5/policy_loss,info/learner/policy_5/policy_entropy,info/learner/policy_5/var_gnorm,info/learner/policy_5/vf_loss,info/learner/policy_5/grad_gnorm,info/learner/policy_5/vf_explained_var,info/learner/policy_6/cur_lr,info/learner/policy_6/policy_loss,info/learner/policy_6/policy_entropy,info/learner/policy_6/var_gnorm,info/learner/policy_6/vf_loss,info/learner/policy_6/grad_gnorm,info/learner/policy_6/vf_explained_var,info/learner/policy_7/cur_lr,info/learner/policy_7/policy_loss,info/learner/policy_7/policy_entropy,info/learner/policy_7/var_gnorm,info/learner/policy_7/vf_loss,info/learner/policy_7/grad_gnorm,info/learner/policy_7/vf_explained_var
538.9799999999985,118.48000000000067,351.9206999999988,501.0,0,8960,False,10376960,20672,1140,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-57-47,1589738267,10.508772850036621,12244.05566573143,35116,dream,129.2.189.145,12244.05566573143,10376960,1140,8,3b869b5a,0,10376960,10376960,1464.551,32.494,23.385,39391.863,873.988,1280.0,49.926666666666655,65.5,0.00033712000004015863,-266.43646,1001.6287,39.619595,1284.1656,40.000004,0.4652894,0.00033712000004015863,-420.61545,1058.8883,38.26133,1284.6509,40.0,0.30927825,0.00033712000004015863,-443.15735,1395.0074,33.411407,1332.3617,39.999996,0.30881995,0.00033712000004015863,-470.7674,1389.5116,32.91608,1323.1089,40.0,0.2992288,0.00033712000004015863,-422.77527,1285.9573,32.65019,1311.7681,39.999996,0.3418752,0.00033712000004015863,-432.77414,1313.652,32.638805,1311.3552,40.000004,0.34427285,0.00033712000004015863,-169.16736,629.2085,37.801373,1548.7026,40.000004,0.38063163,0.00033712000004015863,-439.09933,1352.9369,33.248325,1320.9146,40.000004,0.3177669
538.9799999999985,118.48000000000067,351.9206999999988,501.0,0,8960,False,10385920,20672,1141,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-57-57,1589738277,10.150965690612793,12254.206631422043,35116,dream,129.2.189.145,12254.206631422043,10385920,1141,8,3b869b5a,0,10385920,10385920,1402.617,32.242,26.679,39699.462,912.58,1280.0,49.93571428571429,65.5,0.0003368064062669873,180.93158,1007.27826,39.606873,2119.192,40.0,0.42585397,0.0003368064062669873,168.06395,1059.0864,38.2585,2157.854,40.0,0.32245064,0.0003368064062669873,319.5145,1405.9021,33.399685,2295.5063,40.0,0.29384953,0.0003368064062669873,317.5758,1356.7722,32.90761,2330.9485,39.999996,0.2520312,0.0003368064062669873,277.33514,1290.5726,32.641647,2324.5708,40.000004,0.25033188,0.0003368064062669873,341.9829,1315.0203,32.62849,2318.4744,40.0,0.22427607,0.0003368064062669873,135.51796,669.1538,37.793682,2268.9504,40.0,0.34530985,0.0003368064062669873,365.66446,1344.8605,33.24071,2338.896,39.999996,0.25612706
620.6499999999972,118.48000000000067,345.11159999999904,501.0,64,8960,False,10394880,20736,1142,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-58-08,1589738288,11.120714664459229,12265.327346086502,35116,dream,129.2.189.145,12265.327346086502,10394880,1142,8,3b869b5a,0,10394880,10394880,1478.332,32.887,22.909,38921.26,865.841,1280.0,50.29375,65.5,0.000336492812493816,120.83502,806.4404,39.61063,3454.9043,40.000004,0.4564951,0.000336492812493816,205.96373,1005.74536,38.26543,3609.5251,40.0,0.36154312,0.000336492812493816,649.7538,1370.9744,33.400585,3662.609,40.0,0.31276673,0.000336492812493816,593.7494,1302.7999,32.910603,3643.079,40.0,0.3125105,0.000336492812493816,516.606,1236.4056,32.63503,3597.752,40.0,0.33489853,0.000336492812493816,637.7264,1318.7554,32.630943,3621.6743,40.0,0.30105275,0.000336492812493816,103.17361,457.8809,37.80684,3343.2412,39.999996,0.42216188,0.000336492812493816,563.5285,1306.9124,33.24487,3622.5906,40.000004,0.29369158
620.6499999999972,118.48000000000067,345.11159999999904,501.0,0,8960,False,10403840,20736,1143,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-58-19,1589738299,10.58411431312561,12275.911460399628,35116,dream,129.2.189.145,12275.911460399628,10403840,1143,8,3b869b5a,0,10403840,10403840,1482.748,33.242,22.366,38504.94,863.262,1280.0,50.2,65.5,0.00033617918961681426,-198.6341,991.64966,39.638176,1789.115,40.000008,0.4742357,0.00033617918961681426,-83.796326,1037.3291,38.283478,1507.294,40.0,0.43979913,0.00033617918961681426,-162.82452,1380.4061,33.418007,1639.8035,40.000004,0.3973899,0.00033617918961681426,-138.08644,1308.0677,32.925205,1639.2177,40.0,0.42084253,0.00033617918961681426,-118.72706,1239.0085,32.63858,1623.244,40.0,0.37279254,0.00033617918961681426,-152.58856,1344.317,32.648323,1624.9819,40.0,0.39232802,0.00033617918961681426,-164.4743,604.9122,37.842293,1814.7947,40.0,0.46154958,0.00033617918961681426,-151.8081,1321.4728,33.262573,1640.3352,40.0,0.40649682
620.6499999999972,118.48000000000067,345.11159999999904,501.0,0,8960,False,10412800,20736,1144,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-58-29,1589738309,10.101826429367065,12286.013286828995,35116,dream,129.2.189.145,12286.013286828995,10412800,1144,8,3b869b5a,0,10412800,10412800,1391.35,35.019,22.57,36551.37,919.97,1280.0,51.10000000000001,65.5,0.00033586559584364295,-350.20343,984.98834,39.64554,1854.8921,40.000004,0.5287314,0.00033586559584364295,-457.23938,1083.9313,38.279205,1251.9247,40.0,0.52410907,0.00033586559584364295,-235.24603,1370.381,33.413948,2014.3691,39.999996,0.40030354,0.00033586559584364295,-222.16338,1303.5924,32.921413,2008.7291,40.0,0.41603178,0.00033586559584364295,-280.8151,1243.6729,32.627796,1996.9738,39.999996,0.40562838,0.00033586559584364295,-250.56677,1348.0297,32.646183,1975.8047,40.0,0.42780262,0.00033586559584364295,-161.75359,569.7469,37.85074,2042.0529,40.0,0.5043415,0.00033586559584364295,-224.49083,1318.4902,33.261436,2006.2646,40.0,0.38620824
620.6499999999972,123.1400000000008,344.410099999999,501.0,64,8960,False,10421760,20800,1145,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-58-39,1589738319,10.123377799987793,12296.136664628983,35116,dream,129.2.189.145,12296.136664628983,10421760,1145,8,3b869b5a,0,10421760,10421760,1383.916,33.145,21.383,38618.472,924.912,1280.0,50.192857142857136,65.5,0.00033555200207047164,-1539.4597,519.7478,39.632282,10425.302,40.0,0.46002138,0.00033555200207047164,-1699.3707,710.95123,38.264565,9862.744,40.0,0.4253009,0.00033555200207047164,-2273.0293,974.47107,33.39515,8986.614,40.0,0.36724615,0.00033555200207047164,-2338.186,905.2274,32.904972,8506.93,40.0,0.4284228,0.00033555200207047164,-2129.3826,1076.0724,32.609474,8528.034,39.999996,0.32545608,0.00033555200207047164,-2376.4434,1030.626,32.63206,8564.521,40.0,0.3422414,0.00033555200207047164,-964.3556,399.8696,37.83763,9317.794,39.999996,0.5100695,0.00033555200207047164,-2278.2505,944.3251,33.24753,8604.891,40.000008,0.39404482
620.6499999999972,123.1400000000008,344.410099999999,501.0,0,8960,False,10430720,20800,1146,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-58-50,1589738330,11.247175693511963,12307.383840322495,35116,dream,129.2.189.145,12307.383840322495,10430720,1146,8,3b869b5a,0,10430720,10430720,1533.836,32.646,21.512,39208.235,834.509,1280.0,50.05,65.5,0.00033523840829730034,-86.141785,867.32556,39.629387,2249.4885,40.0,0.36862183,0.00033523840829730034,114.05051,1052.6323,38.277184,2420.4607,40.0,0.3303876,0.00033523840829730034,96.747246,1357.6771,33.38769,2020.3096,40.0,0.34025925,0.00033523840829730034,74.08812,1323.9204,32.908085,2034.0802,40.0,0.34037203,0.00033523840829730034,147.21277,1242.6157,32.612072,1980.9722,39.999996,0.3145423,0.00033523840829730034,106.44856,1366.7053,32.629757,1991.4087,39.999996,0.31494242,0.00033523840829730034,-18.485859,542.3408,37.83537,2115.7773,40.0,0.46471637,0.00033523840829730034,75.364624,1327.3707,33.249825,2017.9463,40.000004,0.31551576
620.6499999999972,123.1400000000008,344.410099999999,501.0,0,8960,False,10439680,20800,1147,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-59-01,1589738341,10.524637699127197,12317.908478021622,35116,dream,129.2.189.145,12317.908478021622,10439680,1147,8,3b869b5a,0,10439680,10439680,1457.997,32.49,26.902,39396.257,877.916,1280.0,49.693333333333335,65.5,0.00033492481452412903,27.431206,881.3456,39.631042,2075.4575,40.000004,0.42565733,0.00033492481452412903,-161.28094,1113.9434,38.296894,1979.4995,40.0,0.39975148,0.00033492481452412903,13.981041,1361.1455,33.391308,1997.3376,40.0,0.29114294,0.00033492481452412903,-38.191452,1293.0559,32.91979,2034.8221,40.0,0.2679819,0.00033492481452412903,20.899563,1254.094,32.623714,1990.4869,40.0,0.27454716,0.00033492481452412903,-76.40195,1353.8646,32.639484,1929.2826,40.000004,0.24029082,0.00033492481452412903,-28.758686,541.37256,37.846935,1908.2024,40.0,0.44936484,0.00033492481452412903,-17.08577,1306.0464,33.26032,2006.908,40.0,0.2617466
620.6499999999972,123.1400000000008,344.410099999999,501.0,0,8960,False,10448640,20800,1148,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-59-11,1589738351,10.131224155426025,12328.039702177048,35116,dream,129.2.189.145,12328.039702177048,10448640,1148,8,3b869b5a,0,10448640,10448640,1396.189,33.484,26.313,38226.798,916.781,1280.0,50.08666666666667,65.5,0.00033461119164712727,53.44638,974.6593,39.64038,1662.0078,40.0,0.3951692,0.00033461119164712727,-100.069916,1160.8691,38.302822,1758.791,40.0,0.34970903,0.00033461119164712727,-212.23238,1404.1208,33.392685,1599.7638,40.0,0.3041557,0.00033461119164712727,-214.67761,1294.1117,32.923992,1624.8296,39.999996,0.27563667,0.00033461119164712727,-222.24521,1285.2037,32.62979,1615.5039,40.000004,0.24732101,0.00033461119164712727,-205.12642,1365.1981,32.644897,1594.395,40.0,0.2726981,0.00033461119164712727,-30.990597,635.35266,37.858887,1632.9435,40.0,0.43163544,0.00033461119164712727,-208.87645,1344.8276,33.261005,1596.3242,40.000004,0.3264724
610.0299999999972,152.53000000000003,363.0393999999989,501.0,64,8960,False,10457600,20864,1149,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-59-22,1589738362,11.045618057250977,12339.085320234299,35116,dream,129.2.189.145,12339.085320234299,10457600,1149,8,3b869b5a,0,10457600,10457600,1476.805,33.188,22.655,38568.701,866.736,1280.0,49.59375,65.5,0.00033429759787395597,680.11786,770.6558,39.646477,3604.164,40.000004,0.36099625,0.00033429759787395597,634.01196,1012.0866,38.30711,4327.0566,40.000008,0.25283194,0.00033429759787395597,1007.38794,1404.2383,33.397488,3443.967,40.0,0.2183308,0.00033429759787395597,931.9782,1270.6003,32.923683,3447.6306,40.0,0.21245855,0.00033429759787395597,873.892,1239.7388,32.632206,3431.3555,40.0,0.14098579,0.00033429759787395597,998.25073,1387.4124,32.649307,3385.635,40.000004,0.21524704,0.00033429759787395597,266.24792,317.04248,37.86797,3726.7444,40.0,0.41046393,0.00033429759787395597,1052.765,1359.5298,33.265404,3440.889,39.999996,0.20866174
610.0299999999972,152.53000000000003,363.039399999999,501.0,0,8960,False,10466560,20864,1150,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-59-33,1589738373,11.172009944915771,12350.257330179214,35116,dream,129.2.189.145,12350.257330179214,10466560,1150,8,3b869b5a,0,10466560,10466560,1556.783,32.177,22.682,39780.238,822.208,1280.0,49.70000000000001,65.5,0.00033398400410078466,88.27073,923.1857,39.66609,1979.1296,40.0,0.50438714,0.00033398400410078466,101.16752,1069.4241,38.325672,1845.8262,40.0,0.5218682,0.00033398400410078466,200.09811,1418.8696,33.408558,2067.5327,39.999996,0.39458382,0.00033398400410078466,183.74648,1291.3374,32.92559,2084.401,40.0,0.37523282,0.00033398400410078466,187.25215,1269.5833,32.63416,2031.715,40.0,0.4217481,0.00033398400410078466,188.09656,1371.4215,32.654808,2027.9943,39.999996,0.40032297,0.00033398400410078466,-85.709,452.64655,37.87578,1926.3225,40.0,0.5621146,0.00033398400410078466,182.33351,1360.2805,33.276154,2047.459,40.0,0.42908537
610.0299999999972,152.53000000000003,363.039399999999,501.0,0,8960,False,10475520,20864,1151,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-59-44,1589738384,10.46465802192688,12360.721988201141,35116,dream,129.2.189.145,12360.721988201141,10475520,1151,8,3b869b5a,0,10475520,10475520,1451.219,33.536,21.948,38168.232,882.017,1280.0,49.84375,65.5,0.00033367041032761335,20.41489,918.67755,39.681908,2265.057,40.0,0.4875598,0.00033367041032761335,-8.6441345,1036.4246,38.345287,2013.2295,40.0,0.45974278,0.00033367041032761335,77.7637,1410.9423,33.423927,2429.0825,40.0,0.39691764,0.00033367041032761335,0.29467773,1230.7816,32.939793,2418.4216,40.000004,0.42797875,0.00033367041032761335,98.63455,1264.4268,32.647552,2454.274,39.999996,0.36982656,0.00033367041032761335,22.087898,1344.4122,32.670475,2476.1528,40.0,0.34119266,0.00033367041032761335,-30.582144,500.97,37.89207,2275.545,40.0,0.5249555,0.00033367041032761335,37.177902,1369.6864,33.292366,2453.0894,40.0,0.37620443
610.0299999999972,152.53000000000003,363.039399999999,501.0,0,8960,False,10484480,20864,1152,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-59-54,1589738394,10.222669124603271,12370.944657325745,35116,dream,129.2.189.145,12370.944657325745,10484480,1152,8,3b869b5a,0,10484480,10484480,1397.204,32.957,24.323,38838.986,916.115,1280.0,49.128571428571426,65.5,0.0003333567874506116,-253.54408,964.79407,39.682804,1522.6189,40.0,0.52825016,0.0003333567874506116,-221.90039,1157.6531,38.34726,1531.8835,40.000004,0.51078,0.0003333567874506116,-289.3631,1408.4954,33.424877,1626.1561,40.0,0.3944412,0.0003333567874506116,-257.64893,1247.7461,32.943096,1612.4333,40.0,0.4217865,0.0003333567874506116,-265.25616,1286.49,32.648537,1590.3219,40.0,0.41768503,0.0003333567874506116,-296.65665,1317.0,32.67281,1625.0381,40.0,0.42039895,0.0003333567874506116,-150.45819,664.6283,37.897717,1434.6263,40.0,0.5300329,0.0003333567874506116,-279.1683,1369.0913,33.294704,1611.4498,40.0,0.41498387
569.5399999999979,152.53000000000003,365.09369999999893,501.0,64,8960,False,10493440,20928,1153,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-00-06,1589738406,11.252262353897095,12382.196919679642,35116,dream,129.2.189.145,12382.196919679642,10493440,1153,8,3b869b5a,0,10493440,10493440,1503.561,32.145,21.757,39819.893,851.312,1280.0,50.68125,65.5,0.0003330431936774403,-46.67894,853.27295,39.67875,2613.6582,39.999996,0.4550972,0.0003330431936774403,-101.66609,1076.837,38.340443,2923.898,40.0,0.3932656,0.0003330431936774403,38.483627,1400.7462,33.422943,3172.4302,40.000004,0.2820437,0.0003330431936774403,16.652729,1189.0365,32.943707,3169.488,40.0,0.29438418,0.0003330431936774403,60.77408,1260.1328,32.650066,3192.0066,40.000004,0.3067609,0.0003330431936774403,13.679741,1281.3618,32.677746,3142.8362,39.999996,0.2987336,0.0003330431936774403,15.251762,440.15735,37.897476,3186.7517,40.0,0.39798683,0.0003330431936774403,29.328278,1347.0903,33.29467,3178.8115,40.0,0.31278533
569.5399999999979,152.53000000000003,365.0936999999989,501.0,0,8960,False,10502400,20928,1154,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-00-16,1589738416,10.527137279510498,12392.724056959152,35116,dream,129.2.189.145,12392.724056959152,10502400,1154,8,3b869b5a,0,10502400,10502400,1458.227,32.639,22.036,39217.429,877.778,1280.0,50.11333333333333,65.5,0.000332729599904269,-133.2135,966.3379,39.68406,2132.6472,39.999996,0.5027456,0.000332729599904269,-206.16853,1184.3297,38.3425,2279.026,40.0,0.42283297,0.000332729599904269,-14.606775,1415.2963,33.431908,2025.3467,39.999996,0.43188614,0.000332729599904269,-46.78466,1167.8792,32.953285,2049.8552,39.999996,0.42318565,0.000332729599904269,-96.9411,1272.0701,32.662277,2058.9092,39.999996,0.39756238,0.000332729599904269,-51.71269,1269.8842,32.691277,2045.7783,40.0,0.42342472,0.000332729599904269,-42.595215,507.35535,37.9079,2159.198,40.0,0.49408185,0.000332729599904269,-55.11534,1356.8558,33.302383,2073.738,39.999996,0.41785997
569.5399999999979,152.53000000000003,365.0936999999989,501.0,0,8960,False,10511360,20928,1155,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-00-26,1589738426,10.083855390548706,12402.807912349701,35116,dream,129.2.189.145,12402.807912349701,10511360,1155,8,3b869b5a,0,10511360,10511360,1391.219,33.422,21.476,38298.326,920.056,1280.0,49.913333333333334,65.5,0.0003324160061310977,-521.5019,1041.0394,39.693413,1194.9641,40.000004,0.4383815,0.0003324160061310977,-558.2361,1247.1334,38.33777,1365.9775,40.0,0.3243122,0.0003324160061310977,-584.04504,1427.2731,33.436947,1060.9514,40.0,0.33488184,0.0003324160061310977,-587.2034,1198.9558,32.952766,1040.4982,39.999996,0.34309846,0.0003324160061310977,-606.877,1238.283,32.668938,1047.2079,39.999996,0.30287713,0.0003324160061310977,-622.663,1242.4934,32.69747,1012.74866,39.999992,0.33079284,0.0003324160061310977,-190.38385,512.3101,37.913464,1156.4438,40.000004,0.43941158,0.0003324160061310977,-698.91156,1363.9873,33.303947,1030.7881,40.0,0.40299487
569.5399999999979,121.71000000000022,347.4617999999991,501.0,64,8960,False,10520320,20992,1156,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-00-37,1589738437,10.832973003387451,12413.640885353088,35116,dream,129.2.189.145,12413.640885353088,10520320,1156,8,3b869b5a,0,10520320,10520320,1445.979,33.399,22.005,38325.037,885.214,1280.0,50.09333333333333,65.5,0.00033210241235792637,364.76483,816.6124,39.677883,4948.0996,40.0,0.44575834,0.00033210241235792637,556.0869,1121.1353,38.32142,4846.612,40.0,0.38780433,0.00033210241235792637,855.7564,1413.7291,33.423035,5100.9663,39.999996,0.27038515,0.00033210241235792637,785.8524,1148.9448,32.938274,5108.6914,39.999996,0.2317329,0.00033210241235792637,515.5864,1151.3392,32.65806,5040.1533,40.0,0.2940011,0.00033210241235792637,631.2014,1190.1826,32.685875,5153.4653,40.0,0.24674046,0.00033210241235792637,30.849789,265.8683,37.898354,4928.3486,40.0,0.41374743,0.00033210241235792637,874.869,1368.5502,33.289825,5196.839,40.0,0.23484457
569.5399999999979,121.71000000000022,347.4617999999989,501.0,0,8960,False,10529280,20992,1157,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-00-48,1589738448,10.788330078125,12424.429215431213,35116,dream,129.2.189.145,12424.429215431213,10529280,1157,8,3b869b5a,0,10529280,10529280,1527.929,34.009,22.824,37637.066,837.735,1280.0,49.150000000000006,65.5,0.0003317887894809246,46.13128,916.52795,39.683353,2320.2102,40.0,0.42226028,0.0003317887894809246,55.40709,1243.1774,38.328102,2687.5564,40.0,0.37478352,0.0003317887894809246,-153.66919,1423.9551,33.42509,2287.1423,40.000004,0.22334945,0.0003317887894809246,-136.42673,1226.8595,32.940987,2271.7869,40.0,0.259331,0.0003317887894809246,-141.00143,1245.8945,32.661636,2277.1228,40.000004,0.24059582,0.0003317887894809246,-98.63406,1176.5112,32.688007,2229.9639,40.0,0.26205957,0.0003317887894809246,27.804087,423.4604,37.9,2559.1213,39.999996,0.38796288,0.0003317887894809246,-226.25209,1374.7433,33.290543,2206.9617,40.0,0.23922157
569.5399999999979,121.71000000000022,347.4617999999989,501.0,0,8960,False,10538240,20992,1158,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-00-58,1589738458,10.314583539962769,12434.743798971176,35116,dream,129.2.189.145,12434.743798971176,10538240,1158,8,3b869b5a,0,10538240,10538240,1416.991,33.143,21.603,38620.973,903.323,1280.0,50.45714285714286,65.5,0.0003314751957077533,-107.86172,933.023,39.705357,1790.6108,40.0,0.3794654,0.0003314751957077533,-176.92644,1251.9156,38.339252,1785.88,40.0,0.26565474,0.0003314751957077533,-50.96894,1407.0273,33.425632,2020.1476,40.0,0.21168011,0.0003314751957077533,-143.96997,1278.9705,32.940628,1979.9795,40.0,0.2129994,0.0003314751957077533,-93.86905,1262.0043,32.66193,1972.9922,40.0,0.2213425,0.0003314751957077533,-51.945786,1156.0121,32.689106,1961.7921,40.0,0.21836394,0.0003314751957077533,8.755159,490.2215,37.911285,1714.0594,40.000004,0.33467168,0.0003314751957077533,-91.15916,1373.8501,33.29151,1985.4707,40.0,0.17369884
569.5399999999979,121.71000000000022,347.4617999999989,501.0,0,10240,False,10548480,20992,1159,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-01-10,1589738470,11.354191303253174,12446.09799027443,35116,dream,129.2.189.145,12446.09799027443,10548480,1159,8,3b869b5a,0,10548480,10548480,1369.31,33.276,22.625,38465.985,934.777,1280.0,49.65625,65.5,0.000331161601934582,-49.56349,912.0838,39.72874,1568.2606,40.000004,0.4022084,0.000331161601934582,-274.6842,1303.607,38.349876,1623.0356,40.0,0.24846756,0.000331161601934582,-207.79161,1399.061,33.428387,1628.0665,40.000004,0.23212904,0.000331161601934582,-196.77383,1285.8295,32.9449,1629.0054,39.999996,0.23626369,0.000331161601934582,-186.01643,1276.401,32.664772,1618.9828,40.0,0.22225153,0.000331161601934582,-200.56725,1173.1263,32.695335,1615.3965,40.0,0.2506008,0.000331161601934582,-26.141075,509.32434,37.919113,1626.4827,40.0,0.2942496,0.000331161601934582,-174.94034,1357.0498,33.298824,1634.8367,40.0,0.23774922
559.2799999999979,129.66999999999973,351.94929999999886,501.0,64,8960,False,10557440,21056,1160,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-01-21,1589738481,11.214438676834106,12457.312428951263,35116,dream,129.2.189.145,12457.312428951263,10557440,1160,8,3b869b5a,0,10557440,10557440,1489.93,33.359,21.296,38370.671,859.101,1280.0,50.3375,65.5,0.0003308031882625073,484.98517,755.65125,39.749744,3536.9944,40.0,0.3418573,0.0003308031882625073,488.5976,1227.7168,38.358837,3187.1482,40.0,0.2225821,0.0003308031882625073,669.66046,1381.3033,33.43514,3570.8164,39.999996,0.2372871,0.0003308031882625073,705.5973,1247.6316,32.950005,3592.225,39.999996,0.21415275,0.0003308031882625073,661.24884,1272.2306,32.668915,3519.359,40.0,0.23247933,0.0003308031882625073,611.70715,1170.1998,32.706604,3537.92,39.999996,0.23807085,0.0003308031882625073,272.03854,315.5135,37.931515,3269.07,40.0,0.33210438,0.0003308031882625073,742.86066,1321.3401,33.307655,3488.1682,40.0,0.26379853
559.2799999999979,129.66999999999973,351.9492999999989,501.0,0,8960,False,10566400,21056,1161,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-01-32,1589738492,10.706058979034424,12468.018487930298,35116,dream,129.2.189.145,12468.018487930298,10566400,1161,8,3b869b5a,0,10566400,10566400,1465.848,32.735,22.195,39101.378,873.214,1280.0,49.6125,65.5,0.000330489594489336,11.709378,842.0112,39.78051,2285.8271,39.999996,0.41982597,0.000330489594489336,-235.49173,1236.3933,38.375828,2447.9893,39.999996,0.34611094,0.000330489594489336,-265.87897,1359.5908,33.465504,2313.0435,40.0,0.24634099,0.000330489594489336,-230.65756,1266.625,32.976795,2261.1443,40.0,0.28030372,0.000330489594489336,-335.15314,1281.1752,32.693935,2236.2263,40.0,0.29304594,0.000330489594489336,-297.63864,1178.275,32.735023,2245.6846,40.0,0.28913254,0.000330489594489336,-73.40153,350.38855,37.962337,2219.1523,39.999996,0.377589,0.000330489594489336,-301.42038,1295.0818,33.336487,2260.6992,40.0,0.28296036
559.2799999999979,129.66999999999973,351.9492999999989,501.0,0,8960,False,10575360,21056,1162,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-01-42,1589738502,10.09385633468628,12478.112344264984,35116,dream,129.2.189.145,12478.112344264984,10575360,1162,8,3b869b5a,0,10575360,10575360,1405.616,32.818,23.51,39003.572,910.633,1280.0,50.27857142857142,65.5,0.0003301760007161647,-221.53815,914.13043,39.769577,1543.9023,40.0,0.61830086,0.0003301760007161647,103.082985,1277.7369,38.36381,1778.289,40.0,0.54107,0.0003301760007161647,-98.13327,1335.9869,33.46972,1924.8369,40.0,0.37107778,0.0003301760007161647,-2.0279083,1319.5323,32.98085,1921.7008,40.0,0.38807893,0.0003301760007161647,33.5231,1290.677,32.69738,1923.8976,40.0,0.36611181,0.0003301760007161647,-44.664505,1202.8293,32.740013,1908.1603,40.0,0.36728698,0.0003301760007161647,-1.8992157,467.4083,37.966194,2035.3,39.999996,0.48373038,0.0003301760007161647,-70.62277,1287.914,33.340855,1922.8684,40.0,0.41019273
646.7699999999968,122.0100000000004,374.13889999999884,501.0,64,8960,False,10584320,21120,1163,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_14-01-53,1589738513,10.662375211715698,12488.7747194767,35116,dream,129.2.189.145,12488.7747194767,10584320,1163,8,3b869b5a,0,10584320,10584320,1459.379,33.315,22.46,38420.867,877.085,1280.0,50.256249999999994,65.5,0.0003298624069429934,321.7629,727.4647,39.75695,4012.851,40.0,0.43620354,0.0003298624069429934,282.34924,1213.5886,38.359463,4801.3613,40.000004,0.34635717,0.0003298624069429934,655.2612,1295.0876,33.46626,4322.133,40.0,0.2814737,0.0003298624069429934,675.5454,1319.8524,32.97806,4308.6436,40.0,0.28739977,0.0003298624069429934,670.073,1288.9462,32.693413,4253.442,40.0,0.2938022,0.0003298624069429934,230.80646,1227.7556,32.73414,3686.921,40.0,0.24583644,0.0003298624069429934,189.33133,249.56595,37.963272,4295.8765,39.999996,0.4057449,0.0003298624069429934,641.339,1245.3634,33.335415,4252.6074,40.0,0.3006366
